in:Index,out:Result,out:EveningAverageSunhoursLoss,out:MaxSunhoursLoss,out:AverageSunhoursLoss,out:Volume,img
312,2.75,0.181015,17,0.427723,198294.665873,{6;12}_OptimizationIsoViewSW.png
313,2.25,0.16495,18,0.418073,198294.665873,{6;13}_OptimizationIsoViewSW.png
314,2.25,0.175107,17,0.436417,209643.60587,{6;14}_OptimizationIsoViewSW.png
315,2.75,0.132765,14,0.318338,173973.556019,{6;15}_OptimizationIsoViewSW.png
316,2.75,0.12877,15,0.305874,159413.358839,{6;16}_OptimizationIsoViewSW.png
317,2.75,0.12877,15,0.305874,159413.358839,{6;17}_OptimizationIsoViewSW.png
318,2.25,0.16872,14,0.417257,183755.972069,{6;18}_OptimizationIsoViewSW.png
319,2.75,0.236439,17,0.582292,211237.853823,{6;19}_OptimizationIsoViewSW.png
320,2.25,0.165288,16,0.390671,188536.953243,{6;20}_OptimizationIsoViewSW.png
321,2.5,0.19511,18,0.466633,220896.841175,{6;21}_OptimizationIsoViewSW.png
322,2.25,0.138729,14,0.337638,182049.881668,{6;22}_OptimizationIsoViewSW.png
323,2.25,0.153837,13,0.353618,172354.360565,{6;23}_OptimizationIsoViewSW.png
324,2.25,0.132371,14,0.274814,156201.187129,{6;24}_OptimizationIsoViewSW.png
325,2.75,0.196967,18,0.501294,227376.080036,{6;25}_OptimizationIsoViewSW.png
326,2.75,0.12877,15,0.305874,159413.358839,{6;26}_OptimizationIsoViewSW.png
327,2.25,0.175107,17,0.436417,209643.60587,{6;27}_OptimizationIsoViewSW.png
328,2.75,0.126547,14,0.304777,156201.187129,{6;28}_OptimizationIsoViewSW.png
329,2.25,0.143878,14,0.300923,167504.187605,{6;29}_OptimizationIsoViewSW.png
330,2,0.160224,12,0.40108,162680.982593,{6;30}_OptimizationIsoViewSW.png
331,2.25,0.218996,15,0.539754,207943.439384,{6;31}_OptimizationIsoViewSW.png
332,1.75,0.166723,16,0.417314,186950.831931,{6;32}_OptimizationIsoViewSW.png
333,2.75,0.12877,15,0.305874,159413.358839,{6;33}_OptimizationIsoViewSW.png
334,2.75,0.12877,15,0.305874,159413.358839,{6;34}_OptimizationIsoViewSW.png
335,2.75,0.12877,15,0.305874,159413.358839,{6;35}_OptimizationIsoViewSW.png
336,2.75,0.138392,16,0.351367,178826.895565,{6;36}_OptimizationIsoViewSW.png
337,2.75,0.150968,15,0.380767,190150.218673,{6;37}_OptimizationIsoViewSW.png
338,2.75,0.126491,14,0.331448,173973.556019,{6;38}_OptimizationIsoViewSW.png
339,2.25,0.138926,16,0.335528,177210.703526,{6;39}_OptimizationIsoViewSW.png
340,2,0.133637,14,0.31198,169118.89058,{6;40}_OptimizationIsoViewSW.png
341,2.75,0.140277,16,0.356657,183755.972069,{6;41}_OptimizationIsoViewSW.png
342,2.25,0.185095,12,0.427414,195045.835771,{6;42}_OptimizationIsoViewSW.png
343,2.25,0.128854,13,0.295212,164284.540825,{6;43}_OptimizationIsoViewSW.png
344,2.25,0.131246,14,0.269075,152905.198777,{6;44}_OptimizationIsoViewSW.png
345,2.75,0.186558,18,0.476902,211237.853823,{6;45}_OptimizationIsoViewSW.png
346,1.75,0.115491,14,0.258919,151308.821304,{6;46}_OptimizationIsoViewSW.png
347,2.75,0.149983,14,0.405919,188536.953243,{6;47}_OptimizationIsoViewSW.png
348,2.25,0.181578,20,0.4329,219298.245614,{6;48}_OptimizationIsoViewSW.png
349,2.25,0.168917,15,0.450231,206398.348813,{6;49}_OptimizationIsoViewSW.png
350,2.25,0.181578,20,0.4329,219298.245614,{7;0}_OptimizationIsoViewSW.png
351,2.75,0.153387,14,0.385438,188536.953243,{7;1}_OptimizationIsoViewSW.png
352,2.75,0.196967,18,0.501294,227376.080036,{7;2}_OptimizationIsoViewSW.png
353,2,0.129136,11,0.304665,159413.358839,{7;3}_OptimizationIsoViewSW.png
354,2,0.11203,12,0.281454,149678.191887,{7;4}_OptimizationIsoViewSW.png
355,2.25,0.220937,18,0.587188,212856.534696,{7;5}_OptimizationIsoViewSW.png
356,1.75,0.115491,14,0.258919,151308.821304,{7;6}_OptimizationIsoViewSW.png
357,2.5,0.19511,18,0.466633,220896.841175,{7;7}_OptimizationIsoViewSW.png
358,2,0.204282,16,0.537953,203128.173878,{7;8}_OptimizationIsoViewSW.png
359,2.25,0.128854,13,0.295212,164284.540825,{7;9}_OptimizationIsoViewSW.png
360,2,0.153781,12,0.34183,185288.123031,{7;10}_OptimizationIsoViewSW.png
361,1.75,0.166723,16,0.417314,186950.831931,{7;11}_OptimizationIsoViewSW.png
362,2.25,0.143878,14,0.300923,167504.187605,{7;12}_OptimizationIsoViewSW.png
363,2.75,0.132765,14,0.318338,173973.556019,{7;13}_OptimizationIsoViewSW.png
364,2.25,0.218996,15,0.539754,207943.439384,{7;14}_OptimizationIsoViewSW.png
365,2.25,0.131246,14,0.269075,152905.198777,{7;15}_OptimizationIsoViewSW.png
366,2.25,0.171984,17,0.425191,199960.007998,{7;16}_OptimizationIsoViewSW.png
367,2.25,0.175107,17,0.436417,209643.60587,{7;17}_OptimizationIsoViewSW.png
368,2.25,0.138729,14,0.337638,182049.881668,{7;18}_OptimizationIsoViewSW.png
369,2.75,0.150968,15,0.380767,190150.218673,{7;19}_OptimizationIsoViewSW.png
370,2,0.118445,16,0.303455,157753.588894,{7;20}_OptimizationIsoViewSW.png
371,2,0.133637,14,0.31198,169118.89058,{7;21}_OptimizationIsoViewSW.png
372,2,0.157664,15,0.396494,196656.833825,{7;22}_OptimizationIsoViewSW.png
373,2.25,0.16495,18,0.418073,198294.665873,{7;23}_OptimizationIsoViewSW.png
374,2.75,0.194013,16,0.480672,209643.60587,{7;24}_OptimizationIsoViewSW.png
375,2,0.188414,15,0.4504,201531.640468,{7;25}_OptimizationIsoViewSW.png
376,2.75,0.184419,18,0.462975,214500.2145,{7;26}_OptimizationIsoViewSW.png
377,2.75,0.136366,14,0.346697,180472.838838,{7;27}_OptimizationIsoViewSW.png
378,2.25,0.168917,15,0.450231,206398.348813,{7;28}_OptimizationIsoViewSW.png
379,2.75,0.12877,15,0.305874,159413.358839,{7;29}_OptimizationIsoViewSW.png
380,2.75,0.140277,16,0.356657,183755.972069,{7;30}_OptimizationIsoViewSW.png
381,2.25,0.163262,14,0.423616,186950.831931,{7;31}_OptimizationIsoViewSW.png
382,2.75,0.149983,14,0.405919,188536.953243,{7;32}_OptimizationIsoViewSW.png
383,2.25,0.185095,12,0.427414,195045.835771,{7;33}_OptimizationIsoViewSW.png
384,2.25,0.152797,18,0.379558,193461.017605,{7;34}_OptimizationIsoViewSW.png
385,2.75,0.146607,14,0.368135,185288.123031,{7;35}_OptimizationIsoViewSW.png
386,2.75,0.126491,14,0.331448,173973.556019,{7;36}_OptimizationIsoViewSW.png
387,2.75,0.126547,14,0.304777,156201.187129,{7;37}_OptimizationIsoViewSW.png
388,2.75,0.194154,15,0.472063,212856.534696,{7;38}_OptimizationIsoViewSW.png
389,2.75,0.12877,15,0.305874,159413.358839,{7;39}_OptimizationIsoViewSW.png
390,2.25,0.132371,14,0.274814,156201.187129,{7;40}_OptimizationIsoViewSW.png
391,2.75,0.142021,16,0.359639,188536.953243,{7;41}_OptimizationIsoViewSW.png
392,2.75,0.142978,16,0.32765,180472.838838,{7;42}_OptimizationIsoViewSW.png
393,2.25,0.138926,16,0.335528,177210.703526,{7;43}_OptimizationIsoViewSW.png
394,1.75,0.166301,15,0.443985,190150.218673,{7;44}_OptimizationIsoViewSW.png
395,2.75,0.145904,16,0.371258,198294.665873,{7;45}_OptimizationIsoViewSW.png
396,2.75,0.126491,14,0.331448,173973.556019,{7;46}_OptimizationIsoViewSW.png
397,2.25,0.138926,16,0.335528,177210.703526,{7;47}_OptimizationIsoViewSW.png
398,2.75,0.142668,14,0.375253,186950.831931,{7;48}_OptimizationIsoViewSW.png
399,2.25,0.175107,17,0.436417,209643.60587,{7;49}_OptimizationIsoViewSW.png
400,1.75,0.115491,14,0.258919,151308.821304,{8;0}_OptimizationIsoViewSW.png
401,2,0.11203,12,0.281454,149678.191887,{8;1}_OptimizationIsoViewSW.png
402,2.75,0.149983,14,0.405919,188536.953243,{8;2}_OptimizationIsoViewSW.png
403,2.25,0.175641,20,0.420493,204750.20475,{8;3}_OptimizationIsoViewSW.png
404,1.75,0.139883,14,0.306578,159413.358839,{8;4}_OptimizationIsoViewSW.png
405,2.75,0.196967,18,0.501294,227376.080036,{8;5}_OptimizationIsoViewSW.png
406,2,0.129136,11,0.304665,159413.358839,{8;6}_OptimizationIsoViewSW.png
407,2.5,0.177498,13,0.38918,195045.835771,{8;7}_OptimizationIsoViewSW.png
408,2,0.118445,16,0.303455,157753.588894,{8;8}_OptimizationIsoViewSW.png
409,2.5,0.19511,18,0.466633,220896.841175,{8;9}_OptimizationIsoViewSW.png
410,2,0.153781,12,0.34183,185288.123031,{8;10}_OptimizationIsoViewSW.png
411,2.25,0.175107,17,0.436417,209643.60587,{8;11}_OptimizationIsoViewSW.png
412,1.75,0.166301,15,0.443985,190150.218673,{8;12}_OptimizationIsoViewSW.png
413,2.25,0.132371,14,0.274814,156201.187129,{8;13}_OptimizationIsoViewSW.png
414,2.25,0.181578,20,0.4329,219298.245614,{8;14}_OptimizationIsoViewSW.png
415,2.75,0.150968,15,0.380767,190150.218673,{8;15}_OptimizationIsoViewSW.png
416,2.25,0.16495,18,0.418073,198294.665873,{8;16}_OptimizationIsoViewSW.png
417,2,0.138533,13,0.328888,182049.881668,{8;17}_OptimizationIsoViewSW.png
418,2,0.11324,12,0.273379,154535.620461,{8;18}_OptimizationIsoViewSW.png
419,2.25,0.128854,13,0.295212,164284.540825,{8;19}_OptimizationIsoViewSW.png
420,2.75,0.194801,16,0.500169,219298.245614,{8;20}_OptimizationIsoViewSW.png
421,2.75,0.142668,14,0.375253,186950.831931,{8;21}_OptimizationIsoViewSW.png
422,2,0.157664,15,0.396494,196656.833825,{8;22}_OptimizationIsoViewSW.png
423,2,0.190074,14,0.493923,211237.853823,{8;23}_OptimizationIsoViewSW.png
424,2,0.133637,14,0.31198,169118.89058,{8;24}_OptimizationIsoViewSW.png
425,2.25,0.185095,12,0.427414,195045.835771,{8;25}_OptimizationIsoViewSW.png
426,2.25,0.131246,14,0.269075,152905.198777,{8;26}_OptimizationIsoViewSW.png
427,2.75,0.126547,14,0.304777,156201.187129,{8;27}_OptimizationIsoViewSW.png
428,2.25,0.175107,17,0.436417,209643.60587,{8;28}_OptimizationIsoViewSW.png
429,2.25,0.143878,14,0.300923,167504.187605,{8;29}_OptimizationIsoViewSW.png
430,2.75,0.175529,16,0.447839,201531.640468,{8;30}_OptimizationIsoViewSW.png
431,2.25,0.136254,14,0.326412,180472.838838,{8;31}_OptimizationIsoViewSW.png
432,2.75,0.142021,16,0.359639,188536.953243,{8;32}_OptimizationIsoViewSW.png
433,2.75,0.194013,16,0.480672,209643.60587,{8;33}_OptimizationIsoViewSW.png
434,1.75,0.166554,15,0.44753,193461.017605,{8;34}_OptimizationIsoViewSW.png
435,2.75,0.12877,15,0.305874,159413.358839,{8;35}_OptimizationIsoViewSW.png
436,2.75,0.126491,14,0.331448,173973.556019,{8;36}_OptimizationIsoViewSW.png
437,2.25,0.18214,15,0.454338,207943.439384,{8;37}_OptimizationIsoViewSW.png
438,2.25,0.163262,14,0.423616,186950.831931,{8;38}_OptimizationIsoViewSW.png
439,2.75,0.132765,14,0.319097,175623.463295,{8;39}_OptimizationIsoViewSW.png
440,2.75,0.146607,14,0.368135,185288.123031,{8;40}_OptimizationIsoViewSW.png
441,2.75,0.194154,15,0.472063,212856.534696,{8;41}_OptimizationIsoViewSW.png
442,2,0.154175,15,0.406313,193461.017605,{8;42}_OptimizationIsoViewSW.png
443,2.25,0.171984,17,0.425191,199960.007998,{8;43}_OptimizationIsoViewSW.png
444,2.75,0.126491,14,0.331448,173973.556019,{8;44}_OptimizationIsoViewSW.png
445,2.25,0.176711,18,0.418073,214500.2145,{8;45}_OptimizationIsoViewSW.png
446,2,0.188414,15,0.4504,201531.640468,{8;46}_OptimizationIsoViewSW.png
447,2.75,0.151756,17,0.368501,193461.017605,{8;47}_OptimizationIsoViewSW.png
448,2.25,0.136197,16,0.339101,186950.831931,{8;48}_OptimizationIsoViewSW.png
449,1.75,0.166723,16,0.417314,186950.831931,{8;49}_OptimizationIsoViewSW.png
450,2.75,0.126491,14,0.331448,173973.556019,{9;0}_OptimizationIsoViewSW.png
451,2,0.129136,11,0.304665,159413.358839,{9;1}_OptimizationIsoViewSW.png
452,2.25,0.181578,20,0.4329,219298.245614,{9;2}_OptimizationIsoViewSW.png
453,2,0.20009,13,0.50287,206398.348813,{9;3}_OptimizationIsoViewSW.png
454,2,0.11203,12,0.281454,149678.191887,{9;4}_OptimizationIsoViewSW.png
455,1.75,0.115491,14,0.258919,151308.821304,{9;5}_OptimizationIsoViewSW.png
456,2.75,0.196967,18,0.501294,227376.080036,{9;6}_OptimizationIsoViewSW.png
457,1.75,0.166723,16,0.417314,186950.831931,{9;7}_OptimizationIsoViewSW.png
458,2.75,0.166048,14,0.379389,190150.218673,{9;8}_OptimizationIsoViewSW.png
459,2.25,0.148492,15,0.357191,193461.017605,{9;9}_OptimizationIsoViewSW.png
460,2.5,0.170887,17,0.39686,201531.640468,{9;10}_OptimizationIsoViewSW.png
461,2.5,0.19511,18,0.466633,220896.841175,{9;11}_OptimizationIsoViewSW.png
462,2.25,0.175107,17,0.436417,209643.60587,{9;12}_OptimizationIsoViewSW.png
463,2,0.191172,16,0.489562,209643.60587,{9;13}_OptimizationIsoViewSW.png
464,1.75,0.139883,14,0.306578,159413.358839,{9;14}_OptimizationIsoViewSW.png
465,2.25,0.128854,13,0.295212,164284.540825,{9;15}_OptimizationIsoViewSW.png
466,2,0.118445,16,0.303455,157753.588894,{9;16}_OptimizationIsoViewSW.png
467,2.25,0.171224,18,0.389742,199960.007998,{9;17}_OptimizationIsoViewSW.png
468,2.75,0.12877,15,0.305874,159413.358839,{9;18}_OptimizationIsoViewSW.png
469,2.25,0.185095,12,0.427414,195045.835771,{9;19}_OptimizationIsoViewSW.png
470,2.5,0.177498,13,0.38918,195045.835771,{9;20}_OptimizationIsoViewSW.png
471,2.25,0.172687,18,0.438865,209643.60587,{9;21}_OptimizationIsoViewSW.png
472,2,0.133637,14,0.31198,169118.89058,{9;22}_OptimizationIsoViewSW.png
473,2.25,0.143878,14,0.300923,167504.187605,{9;23}_OptimizationIsoViewSW.png
474,2,0.157664,15,0.396494,196656.833825,{9;24}_OptimizationIsoViewSW.png
475,2,0.138533,13,0.328888,182049.881668,{9;25}_OptimizationIsoViewSW.png
476,2.25,0.16827,16,0.415766,206398.348813,{9;26}_OptimizationIsoViewSW.png
477,2.75,0.158789,15,0.386788,198294.665873,{9;27}_OptimizationIsoViewSW.png
478,2,0.153781,12,0.34183,185288.123031,{9;28}_OptimizationIsoViewSW.png
479,2,0.132062,14,0.316368,180472.838838,{9;29}_OptimizationIsoViewSW.png
480,2.75,0.126576,14,0.331533,178826.895565,{9;30}_OptimizationIsoViewSW.png
481,2.75,0.194154,15,0.472063,212856.534696,{9;31}_OptimizationIsoViewSW.png
482,2.25,0.131246,14,0.269075,152905.198777,{9;32}_OptimizationIsoViewSW.png
483,2.25,0.188611,15,0.479603,211237.853823,{9;33}_OptimizationIsoViewSW.png
484,2.25,0.16495,18,0.418073,198294.665873,{9;34}_OptimizationIsoViewSW.png
485,2.25,0.18214,15,0.454338,207943.439384,{9;35}_OptimizationIsoViewSW.png
486,1.75,0.153162,16,0.431747,195045.835771,{9;36}_OptimizationIsoViewSW.png
487,2.25,0.176711,18,0.418073,214500.2145,{9;37}_OptimizationIsoViewSW.png
488,2.25,0.138561,14,0.342871,188536.953243,{9;38}_OptimizationIsoViewSW.png
489,2.75,0.138898,15,0.335472,190150.218673,{9;39}_OptimizationIsoViewSW.png
490,2,0.188414,15,0.4504,201531.640468,{9;40}_OptimizationIsoViewSW.png
491,2.75,0.126491,14,0.331448,173973.556019,{9;41}_OptimizationIsoViewSW.png
492,2.75,0.143231,14,0.392274,190150.218673,{9;42}_OptimizationIsoViewSW.png
493,2.75,0.14807,18,0.39174,196656.833825,{9;43}_OptimizationIsoViewSW.png
494,2.5,0.170831,14,0.399927,199960.007998,{9;44}_OptimizationIsoViewSW.png
495,2.75,0.194801,16,0.500169,219298.245614,{9;45}_OptimizationIsoViewSW.png
496,2.75,0.155216,14,0.411996,196656.833825,{9;46}_OptimizationIsoViewSW.png
497,2,0.11324,12,0.273379,154535.620461,{9;47}_OptimizationIsoViewSW.png
498,2.75,0.183322,16,0.495667,214500.2145,{9;48}_OptimizationIsoViewSW.png
499,2.25,0.167483,16,0.423616,207943.439384,{9;49}_OptimizationIsoViewSW.png
500,3,0.206533,16,0.49457,216169.47687,{10;0}_OptimizationIsoViewSW.png
501,2,0.111496,12,0.280132,154535.620461,{10;1}_OptimizationIsoViewSW.png
502,2.75,0.186023,18,0.476874,233918.128655,{10;2}_OptimizationIsoViewSW.png
503,2.75,0.198627,17,0.521494,220896.841175,{10;3}_OptimizationIsoViewSW.png
504,1.75,0.115491,14,0.258919,151308.821304,{10;4}_OptimizationIsoViewSW.png
505,1.75,0.114084,11,0.261563,154535.620461,{10;5}_OptimizationIsoViewSW.png
506,2.25,0.181578,20,0.4329,219298.245614,{10;6}_OptimizationIsoViewSW.png
507,2.75,0.14807,18,0.39174,196656.833825,{10;7}_OptimizationIsoViewSW.png
508,2.25,0.128854,13,0.295212,164284.540825,{10;8}_OptimizationIsoViewSW.png
509,2,0.157664,15,0.396494,196656.833825,{10;9}_OptimizationIsoViewSW.png
510,2.25,0.18214,15,0.454338,207943.439384,{10;10}_OptimizationIsoViewSW.png
511,1.75,0.160955,16,0.407523,190150.218673,{10;11}_OptimizationIsoViewSW.png
512,2,0.118445,16,0.303455,157753.588894,{10;12}_OptimizationIsoViewSW.png
513,2,0.133637,14,0.31198,169118.89058,{10;13}_OptimizationIsoViewSW.png
514,2.25,0.179749,18,0.435179,219298.245614,{10;14}_OptimizationIsoViewSW.png
515,2.25,0.175107,17,0.436417,209643.60587,{10;15}_OptimizationIsoViewSW.png
516,2.5,0.170887,17,0.39686,201531.640468,{10;16}_OptimizationIsoViewSW.png
517,2.5,0.170831,14,0.399927,199960.007998,{10;17}_OptimizationIsoViewSW.png
518,2.25,0.143878,14,0.300923,167504.187605,{10;18}_OptimizationIsoViewSW.png
519,2.25,0.188611,15,0.479603,211237.853823,{10;19}_OptimizationIsoViewSW.png
520,2,0.167089,12,0.379923,191791.331032,{10;20}_OptimizationIsoViewSW.png
521,1.75,0.153162,16,0.431747,195045.835771,{10;21}_OptimizationIsoViewSW.png
522,2,0.20009,13,0.50287,206398.348813,{10;22}_OptimizationIsoViewSW.png
523,2,0.129136,11,0.304665,159413.358839,{10;23}_OptimizationIsoViewSW.png
524,2.25,0.156989,16,0.395679,198294.665873,{10;24}_OptimizationIsoViewSW.png
525,2.5,0.177498,13,0.38918,195045.835771,{10;25}_OptimizationIsoViewSW.png
526,2.5,0.19511,18,0.466633,220896.841175,{10;26}_OptimizationIsoViewSW.png
527,2,0.118445,16,0.303455,157753.588894,{10;27}_OptimizationIsoViewSW.png
528,2.25,0.111693,13,0.27217,159413.358839,{10;28}_OptimizationIsoViewSW.png
529,2.75,0.169255,18,0.399702,199960.007998,{10;29}_OptimizationIsoViewSW.png
530,2.75,0.18532,18,0.471528,225835.591689,{10;30}_OptimizationIsoViewSW.png
531,2,0.191172,16,0.489562,209643.60587,{10;31}_OptimizationIsoViewSW.png
532,2.25,0.13631,13,0.317128,185288.123031,{10;32}_OptimizationIsoViewSW.png
533,2.25,0.144216,14,0.306099,172354.360565,{10;33}_OptimizationIsoViewSW.png
534,2.25,0.164697,16,0.400208,203128.173878,{10;34}_OptimizationIsoViewSW.png
535,2,0.138533,13,0.328888,182049.881668,{10;35}_OptimizationIsoViewSW.png
536,2,0.11324,12,0.273379,154535.620461,{10;36}_OptimizationIsoViewSW.png
537,2,0.132062,14,0.316003,175623.463295,{10;37}_OptimizationIsoViewSW.png
538,2.75,0.148745,16,0.371174,196656.833825,{10;38}_OptimizationIsoViewSW.png
539,2,0.188414,15,0.4504,201531.640468,{10;39}_OptimizationIsoViewSW.png
540,2.75,0.126491,14,0.331448,173973.556019,{10;40}_OptimizationIsoViewSW.png
541,2.75,0.164866,14,0.367713,191791.331032,{10;41}_OptimizationIsoViewSW.png
542,2.25,0.135325,13,0.352915,178826.895565,{10;42}_OptimizationIsoViewSW.png
543,2.75,0.158789,15,0.386788,198294.665873,{10;43}_OptimizationIsoViewSW.png
544,2.75,0.126576,14,0.331533,178826.895565,{10;44}_OptimizationIsoViewSW.png
545,2,0.148183,18,0.346613,186950.831931,{10;45}_OptimizationIsoViewSW.png
546,2.75,0.155216,14,0.411996,196656.833825,{10;46}_OptimizationIsoViewSW.png
547,2.75,0.138504,15,0.335134,190150.218673,{10;47}_OptimizationIsoViewSW.png
548,2.25,0.148492,15,0.357191,193461.017605,{10;48}_OptimizationIsoViewSW.png
549,2.75,0.194154,15,0.472063,212856.534696,{10;49}_OptimizationIsoViewSW.png
550,2,0.20808,15,0.526277,207943.439384,{11;0}_OptimizationIsoViewSW.png
551,2.25,0.181578,20,0.4329,219298.245614,{11;1}_OptimizationIsoViewSW.png
552,2.75,0.194632,17,0.501688,220896.841175,{11;2}_OptimizationIsoViewSW.png
553,2,0.129136,11,0.304665,159413.358839,{11;3}_OptimizationIsoViewSW.png
554,2,0.111496,12,0.280132,154535.620461,{11;4}_OptimizationIsoViewSW.png
555,2.75,0.186023,18,0.476874,233918.128655,{11;5}_OptimizationIsoViewSW.png
556,1.75,0.114084,11,0.261563,154535.620461,{11;6}_OptimizationIsoViewSW.png
557,1.75,0.115491,14,0.258919,151308.821304,{11;7}_OptimizationIsoViewSW.png
558,2,0.141149,11,0.3364,180472.838838,{11;8}_OptimizationIsoViewSW.png
559,2.5,0.170831,14,0.399927,199960.007998,{11;9}_OptimizationIsoViewSW.png
560,2,0.15727,15,0.392528,195045.835771,{11;10}_OptimizationIsoViewSW.png
561,2.25,0.111693,13,0.27217,159413.358839,{11;11}_OptimizationIsoViewSW.png
562,2.25,0.178174,17,0.446039,216169.47687,{11;12}_OptimizationIsoViewSW.png
563,1.75,0.144947,14,0.343715,172354.360565,{11;13}_OptimizationIsoViewSW.png
564,2.75,0.152487,15,0.395425,199960.007998,{11;14}_OptimizationIsoViewSW.png
565,2,0.118614,12,0.287981,173973.556019,{11;15}_OptimizationIsoViewSW.png
566,2.5,0.177498,13,0.38918,195045.835771,{11;16}_OptimizationIsoViewSW.png
567,2.25,0.18214,15,0.454338,207943.439384,{11;17}_OptimizationIsoViewSW.png
568,2,0.20009,13,0.50287,206398.348813,{11;18}_OptimizationIsoViewSW.png
569,2.75,0.191003,18,0.461935,225835.591689,{11;19}_OptimizationIsoViewSW.png
570,2,0.11324,12,0.273379,154535.620461,{11;20}_OptimizationIsoViewSW.png
571,2.25,0.170015,17,0.415429,212856.534696,{11;21}_OptimizationIsoViewSW.png
572,2.25,0.161152,16,0.420915,201531.640468,{11;22}_OptimizationIsoViewSW.png
573,2.25,0.135325,13,0.352915,178826.895565,{11;23}_OptimizationIsoViewSW.png
574,2.75,0.148745,16,0.371174,196656.833825,{11;24}_OptimizationIsoViewSW.png
575,2.75,0.126576,14,0.331533,178826.895565,{11;25}_OptimizationIsoViewSW.png
576,2.75,0.155216,14,0.411996,196656.833825,{11;26}_OptimizationIsoViewSW.png
577,2,0.118445,16,0.303455,157753.588894,{11;27}_OptimizationIsoViewSW.png
578,2,0.191172,16,0.489562,209643.60587,{11;28}_OptimizationIsoViewSW.png
579,2,0.157664,15,0.396494,196656.833825,{11;29}_OptimizationIsoViewSW.png
580,2.75,0.182309,18,0.478055,222518.914108,{11;30}_OptimizationIsoViewSW.png
581,2,0.132062,14,0.316003,175623.463295,{11;31}_OptimizationIsoViewSW.png
582,1.75,0.160955,16,0.407523,190150.218673,{11;32}_OptimizationIsoViewSW.png
583,2,0.167089,12,0.379923,191791.331032,{11;33}_OptimizationIsoViewSW.png
584,2.75,0.18532,18,0.471528,225835.591689,{11;34}_OptimizationIsoViewSW.png
585,2,0.176851,14,0.465845,204750.20475,{11;35}_OptimizationIsoViewSW.png
586,2.75,0.127223,15,0.284211,175623.463295,{11;36}_OptimizationIsoViewSW.png
587,2.25,0.164697,16,0.400208,203128.173878,{11;37}_OptimizationIsoViewSW.png
588,2.25,0.179749,18,0.435179,219298.245614,{11;38}_OptimizationIsoViewSW.png
589,2.25,0.13631,13,0.317128,185288.123031,{11;39}_OptimizationIsoViewSW.png
590,2.5,0.19511,18,0.466633,220896.841175,{11;40}_OptimizationIsoViewSW.png
591,2.75,0.158789,15,0.386788,198294.665873,{11;41}_OptimizationIsoViewSW.png
592,2,0.188414,15,0.4504,201531.640468,{11;42}_OptimizationIsoViewSW.png
593,2.25,0.187655,15,0.454366,216169.47687,{11;43}_OptimizationIsoViewSW.png
594,2,0.148183,18,0.346613,186950.831931,{11;44}_OptimizationIsoViewSW.png
